scenario,prior_heterogeneity,dynamic_signal,persistence,replications,global_prior_pooled_roc_auc_mean,global_prior_pooled_roc_auc_std,global_prior_pooled_roc_auc_ci_lower,global_prior_pooled_roc_auc_ci_upper,global_prior_pr_auc_mean,global_prior_pr_auc_std,global_prior_pr_auc_ci_lower,global_prior_pr_auc_ci_upper,global_prior_brier_mean,global_prior_brier_std,global_prior_brier_ci_lower,global_prior_brier_ci_upper,global_prior_log_loss_mean,global_prior_log_loss_std,global_prior_log_loss_ci_lower,global_prior_log_loss_ci_upper,family_prior_pooled_roc_auc_mean,family_prior_pooled_roc_auc_std,family_prior_pooled_roc_auc_ci_lower,family_prior_pooled_roc_auc_ci_upper,family_prior_pr_auc_mean,family_prior_pr_auc_std,family_prior_pr_auc_ci_lower,family_prior_pr_auc_ci_upper,family_prior_brier_mean,family_prior_brier_std,family_prior_brier_ci_lower,family_prior_brier_ci_upper,family_prior_log_loss_mean,family_prior_log_loss_std,family_prior_log_loss_ci_lower,family_prior_log_loss_ci_upper,asset_prior_pooled_roc_auc_mean,asset_prior_pooled_roc_auc_std,asset_prior_pooled_roc_auc_ci_lower,asset_prior_pooled_roc_auc_ci_upper,asset_prior_pr_auc_mean,asset_prior_pr_auc_std,asset_prior_pr_auc_ci_lower,asset_prior_pr_auc_ci_upper,asset_prior_brier_mean,asset_prior_brier_std,asset_prior_brier_ci_lower,asset_prior_brier_ci_upper,asset_prior_log_loss_mean,asset_prior_log_loss_std,asset_prior_log_loss_ci_lower,asset_prior_log_loss_ci_upper,pooled_classifier_pooled_roc_auc_mean,pooled_classifier_pooled_roc_auc_std,pooled_classifier_pooled_roc_auc_ci_lower,pooled_classifier_pooled_roc_auc_ci_upper,pooled_classifier_pr_auc_mean,pooled_classifier_pr_auc_std,pooled_classifier_pr_auc_ci_lower,pooled_classifier_pr_auc_ci_upper,pooled_classifier_brier_mean,pooled_classifier_brier_std,pooled_classifier_brier_ci_lower,pooled_classifier_brier_ci_upper,pooled_classifier_log_loss_mean,pooled_classifier_log_loss_std,pooled_classifier_log_loss_ci_lower,pooled_classifier_log_loss_ci_upper,pooled_classifier_pair_weighted_within_asset_roc_auc_mean,pooled_classifier_pair_weighted_within_asset_roc_auc_std,pooled_classifier_pair_weighted_within_asset_roc_auc_ci_lower,pooled_classifier_pair_weighted_within_asset_roc_auc_ci_upper,pooled_classifier_asset_macro_roc_auc_mean,pooled_classifier_asset_macro_roc_auc_std,pooled_classifier_asset_macro_roc_auc_ci_lower,pooled_classifier_asset_macro_roc_auc_ci_upper,pooled_classifier_eligible_assets_mean,pooled_classifier_eligible_assets_std,pooled_classifier_eligible_assets_ci_lower,pooled_classifier_eligible_assets_ci_upper,train_rows_mean,train_rows_std,train_rows_ci_lower,train_rows_ci_upper,validation_rows_mean,validation_rows_std,validation_rows_ci_lower,validation_rows_ci_upper,train_positives_mean,train_positives_std,train_positives_ci_lower,train_positives_ci_upper,validation_positives_mean,validation_positives_std,validation_positives_ci_lower,validation_positives_ci_upper,train_prevalence_mean,train_prevalence_std,train_prevalence_ci_lower,train_prevalence_ci_upper,validation_prevalence_mean,validation_prevalence_std,validation_prevalence_ci_lower,validation_prevalence_ci_upper,reversal_auc_drop_mean,reversal_auc_drop_std,reversal_auc_drop_ci_lower,reversal_auc_drop_ci_upper,permutation_auc_drop_mean,permutation_auc_drop_std,permutation_auc_drop_ci_lower,permutation_auc_drop_ci_upper,pooled_classifier_pooled_minus_within_auc_mean
core,1.5,0.5,0.7,20,0.5,0.0,0.5,0.5,0.22814166666666663,0.005975651130441645,0.22534497584988047,0.2309383574834528,0.17609343212303954,0.0032269833739973796,0.1745831574147312,0.17760370683134788,0.5370224964770953,0.007222340492631716,0.5336423370784737,0.5404026558757169,0.6069538771894587,0.04963582005306489,0.5837235983301576,0.6301841560487598,0.2911532140347433,0.03707207365040723,0.27380294949049244,0.3085034785789942,0.17022811532068172,0.006422759110426345,0.1672221715280374,0.17323405911332604,0.5202264008546328,0.017099686478446934,0.5122235012374557,0.5282293004718098,0.8098351239305599,0.019776564402304728,0.80057940688079,0.8190908409803298,0.5479599425282647,0.05013735914303049,0.524494936149477,0.5714249489070525,0.13388110050906327,0.007973408176837924,0.13014943061403672,0.1376127704040898,0.4177747590904922,0.01840513642137604,0.40916089009316425,0.4263886280878202,0.8234366186169781,0.016916404180221712,0.8155194977558122,0.8313537394781441,0.5917880829774566,0.04499465082019255,0.5707299381817725,0.6128462277731406,0.12992480151789798,0.007256718216481539,0.12652855284925477,0.1333210501865412,0.4070321234834477,0.01682410219868268,0.3991582012793832,0.4149060456875122,0.6128856749292144,0.008872293306116594,0.6087333138439688,0.6170380360144601,0.6096580692256086,0.019363467584862577,0.6005956874376478,0.6187204510135694,29.7,0.4701623459816272,29.47995724872441,29.920042751275588,12000.0,0.0,12000.0,12000.0,6000.0,0.0,6000.0,6000.0,2752.7,63.17902716633274,2723.1313051025604,2782.268694897439,1368.85,35.85390678264989,1352.069855099283,1385.630144900717,0.2293916666666666,0.0052649189305277195,0.22692760875854667,0.23185572457478654,0.22814166666666663,0.005975651130441645,0.22534497584988047,0.2309383574834528,0.05105079479445287,0.011133714016554384,0.04584005623774603,0.05626153335115971,0.011755674295510115,0.004695876062319712,0.009557936647582047,0.013953411943438184,0.21055094368776373
core,1.5,1.0,0.0,20,0.5,0.0,0.5,0.5,0.23465833333333333,0.004818481416161606,0.23240321461350305,0.2369134520531636,0.1796019177824451,0.00253923115959881,0.1784135210185225,0.1807903145463677,0.5448665379951325,0.005647828940717047,0.5422232726858816,0.5475098033043835,0.6047587956337216,0.047026295893689146,0.5827498116749091,0.626767779592534,0.297055460962236,0.03571824204415139,0.2803388091135795,0.3137721128108925,0.17378569387084447,0.005710132611013861,0.1711132695463218,0.17645811819536714,0.5286143998915466,0.015181161133083735,0.5215093977750812,0.5357194020080119,0.8018699399331046,0.01861510239450458,0.7931578038354945,0.8105820760307147,0.5424066689472142,0.04494223055441826,0.521373057591101,0.5634402803033275,0.1385487795269094,0.007695443115025218,0.1349472012852926,0.14215035776852616,0.4304438014836015,0.01760443438318015,0.422204672575399,0.438682930391804,0.8310513366961049,0.013688920967082222,0.8246447244751667,0.8374579489170431,0.6172412289420705,0.03432987408167946,0.6011743533012627,0.6333081045828782,0.12962684170444175,0.0064844648121912775,0.1265920187544132,0.1326616646544703,0.4055955705593998,0.01526677873061207,0.39845049817384814,0.4127406429449515,0.6673308176576599,0.008741399414370238,0.6632397167994639,0.6714219185158559,0.6697920354535575,0.013442746180566572,0.663500636579206,0.676083434327909,29.7,0.5712405705774793,29.432651183438203,29.967348816561795,12000.0,0.0,12000.0,12000.0,6000.0,0.0,6000.0,6000.0,2822.6,57.78307892909754,2795.556686613883,2849.643313386117,1407.95,28.910888496969623,1394.4192876810184,1421.4807123189817,0.23521666666666668,0.0048152565774247915,0.23296305721782362,0.23747027611550975,0.23465833333333333,0.004818481416161606,0.23240321461350305,0.2369134520531636,0.10945773723636729,0.017798534504962396,0.10112776667488285,0.11778770779785172,0.0542391145149038,0.009155144934776711,0.04995437479256594,0.05852385423724166,0.16372051903844498
core,1.5,1.0,0.7,20,0.5,0.0,0.5,0.5,0.2402999999999999,0.0043064618929102,0.23828451379341953,0.24231548620658028,0.18257861866636252,0.002225267749554459,0.1815371613014294,0.18362007603129563,0.5514880236685842,0.004927070729314087,0.5491820835858153,0.553793963751353,0.5991434776202065,0.04276952076037978,0.5791267257486729,0.6191602294917401,0.2992969598024256,0.03446694028706938,0.283165935202862,0.3154279844019892,0.17722711710081543,0.004255060848788204,0.17523568732338918,0.17921854687824168,0.5367562243324175,0.01162595020831622,0.5313151121466049,0.5421973365182302,0.7941757119368614,0.01828731149947366,0.7856169867004191,0.8027344371733037,0.5367757103617058,0.045627074678714075,0.51542158208927,0.5581298386341416,0.14301948920406254,0.006413971617557078,0.14001765808467737,0.14602132032344772,0.4420671279150521,0.014418761975338562,0.4353189395878539,0.4488153162422503,0.8405030739937566,0.012215804915167714,0.8347859013074428,0.8462202466800703,0.6428173785996444,0.032696682138372915,0.627514860316753,0.6581198968825358,0.12799150194911393,0.005328113988367802,0.1254978678435103,0.13048513605471757,0.4005599562906893,0.012387262151714247,0.3947625391475868,0.4063573734337918,0.710246956600891,0.007189334366343964,0.7068822445448721,0.7136116686569098,0.713887479070483,0.009793556360539208,0.7093039536036652,0.7184710045373008,29.85,0.3663475485325232,29.678544069530158,30.021455930469845,12000.0,0.0,12000.0,12000.0,6000.0,0.0,6000.0,6000.0,2893.0,60.79646804145607,2864.5463770971505,2921.4536229028495,1441.8,25.838771357461212,1429.7070827605178,1453.8929172394821,0.24108333333333332,0.005066372336788011,0.23871219809142918,0.24345446857523745,0.2402999999999999,0.0043064618929102,0.23828451379341953,0.24231548620658028,0.17004510138647716,0.018769203212123758,0.1612608438861802,0.17882935888677412,0.03803660486718074,0.008446266113521884,0.034083630645596115,0.04198957908876536,0.13025611739286558
core,1.5,1.5,0.0,20,0.5,0.0,0.5,0.5,0.24634166666666663,0.006241128206225995,0.24342072875383916,0.2492626045794941,0.1856604811830645,0.003148022787567017,0.18418716116674494,0.18713380119938405,0.5582886136847172,0.006930627612412926,0.5550449801165762,0.5615322472528581,0.5995918095037227,0.039583584155820244,0.5810661218610635,0.6181174971463819,0.30594546098038466,0.030980798171883192,0.2914460011135554,0.32044492084721393,0.18024877001379408,0.005122817369112316,0.17785121768359133,0.18264632234399683,0.5436225214456444,0.01315638741902234,0.5374651425971001,0.5497799002941887,0.7855360008023345,0.01676772486966926,0.7776884640004438,0.7933835376042253,0.530727621278239,0.04035855242847072,0.5118392373194611,0.5496160052370169,0.14745001732630375,0.007277859095990923,0.14404387442148575,0.15085616023112175,0.4539581384713548,0.016103208958804148,0.4464216046890441,0.46149467225366547,0.8447001471494143,0.009733055120795439,0.8401449371344029,0.8492553571644258,0.657188589407014,0.026600358148906215,0.6447392385773963,0.6696379402366316,0.12826349863581146,0.005262568000878319,0.12580054099663593,0.130726456274987,0.40096778673754674,0.012353907138594912,0.39518598022111046,0.406749593253983,0.7334915402706603,0.010515120340978448,0.7285703124658433,0.7384127680754774,0.7380993650674791,0.009044884434738554,0.7338662288476181,0.7423325012873401,29.9,0.3077935056255462,29.755948205164753,30.044051794835244,12000.0,0.0,12000.0,12000.0,6000.0,0.0,6000.0,6000.0,2954.4,54.438183194093504,2928.9221460058375,2979.8778539941627,1478.05,37.44676923735597,1460.524372523035,1495.5756274769649,0.24619999999999997,0.0045365152661744615,0.24407684550048642,0.24832315449951353,0.24634166666666663,0.006241128206225995,0.24342072875383916,0.2492626045794941,0.21116844354582107,0.02428194029237286,0.19980414567316226,0.22253274141847987,0.10558238747540608,0.01378296769923148,0.09913176002894533,0.11203301492186682,0.111208606878754
core,1.5,1.5,0.7,20,0.5,0.0,0.5,0.5,0.25695833333333334,0.005032024635256133,0.25460327331057353,0.25931339335609316,0.19094973504573282,0.002422366978014067,0.18981603240238634,0.1920834376890793,0.5699010583566142,0.005282383343252868,0.5674288268517392,0.5723732898614892,0.5919615546077057,0.03764930113201646,0.5743411392862803,0.6095819699291312,0.31255557804443546,0.02983852969231618,0.298590716282043,0.32652043980682793,0.18600307151062706,0.004505794041757771,0.18389429498672338,0.18811184803453074,0.5569009337581257,0.011342147987352962,0.5515926451002978,0.5622092224159535,0.7703356303998521,0.016858359073980055,0.7624456754846295,0.7782255853150747,0.5221807969083302,0.03995921846219089,0.503479306998744,0.5408822868179164,0.15538002009026175,0.0059831547063445645,0.15257981749185334,0.15818022268867016,0.4748108315245205,0.013046177642361368,0.46870503243918193,0.4809166306098591,0.8604914865307494,0.008201633568301819,0.8566530038646069,0.8643299691968919,0.6988061130643921,0.0205583652079224,0.6891845019746424,0.7084277241541418,0.12471255893758382,0.00391490303729212,0.122880327916394,0.12654478995877363,0.39033489848239744,0.009625420154895273,0.3858300631820618,0.39483973378273307,0.7815588552313051,0.008635767244135412,0.7775171917505604,0.7856005187120497,0.7862297562496314,0.008465560971909153,0.7822677517563518,0.7901917607429111,29.95,0.22360679774997894,29.845348797279584,30.054651202720414,12000.0,0.0,12000.0,12000.0,6000.0,0.0,6000.0,6000.0,3097.1,51.655641155230036,3072.9244157664943,3121.2755842335055,1541.75,30.192147811536763,1527.619639863441,1555.880360136559,0.2580916666666666,0.00430463676293585,0.2560770346472078,0.2601062986861254,0.25695833333333334,0.005032024635256133,0.25460327331057353,0.25931339335609316,0.30778083766181125,0.02444591241476688,0.2963397984736208,0.3192218768500017,0.07510783451649236,0.01070836373472868,0.07009616601945473,0.08011950301352999,0.07893263129944428
core,2.5,0.0,0.0,20,0.5,0.0,0.5,0.5,0.28900833333333326,0.014854211110634515,0.28205634853755346,0.29596031812911305,0.20529113575939123,0.006300942207108102,0.20234220403244532,0.20824006748633714,0.6007946722899165,0.013466536645553058,0.5944921391352158,0.6070972054446171,0.6385671629021763,0.06279673942954507,0.6091773841729514,0.6679569416314012,0.3871554112180253,0.05470906319854044,0.36155078147937053,0.4127600409566801,0.1921771270148407,0.014227969506162822,0.1855182323118532,0.1988360217178282,0.5677863783288977,0.03472133489464219,0.5515362933880744,0.5840364632697209,0.8991383478695596,0.01774594320986588,0.8908329907918326,0.9074437049472865,0.7788620099320738,0.03727907948132351,0.7614148636767412,0.7963091561874064,0.11091874829830942,0.013076546715751586,0.10479873604911459,0.11703876054750424,0.34977369034274314,0.03241028589781621,0.3346052096263768,0.3649421710591095,0.8987207211511239,0.017889950800394416,0.8903479664463957,0.9070934758558521,0.7895882610678779,0.038249192021915374,0.7716870881676997,0.8074894339680562,0.11112993918653964,0.013106352898594556,0.10499597721437391,0.11726390115870537,0.3507132307539982,0.03251397149704821,0.335496223683453,0.36593023782454337,0.5017701987875498,0.01119984842714019,0.4965285083739287,0.5070118892011709,0.4986056067243666,0.0143677746324328,0.4918812812081934,0.5053299322405398,28.1,0.9679060415469872,27.647006028495134,28.55299397150487,12000.0,0.0,12000.0,12000.0,6000.0,0.0,6000.0,6000.0,3467.75,164.35868189964737,3390.827769050776,3544.672230949224,1734.05,89.12526666380717,1692.3380912253213,1775.7619087746787,0.2889791666666667,0.013696556824970622,0.28256898075423137,0.295389352579102,0.28900833333333326,0.014854211110634515,0.28205634853755346,0.29596031812911305,5.134700866371341e-05,0.000533739972062177,-0.00019845098754355084,0.00030114500487097765,0.00016856411186106003,0.0005455568963557371,-8.67643751551639e-05,0.00042389259887728396,0.3969505223635741
core,2.5,0.0,0.7,20,0.5,0.0,0.5,0.5,0.28900833333333326,0.014854211110634515,0.28205634853755346,0.29596031812911305,0.20529113575939123,0.006300942207108102,0.20234220403244532,0.20824006748633714,0.6007946722899165,0.013466536645553058,0.5944921391352158,0.6070972054446171,0.6385671629021763,0.06279673942954507,0.6091773841729514,0.6679569416314012,0.3871554112180253,0.05470906319854044,0.36155078147937053,0.4127600409566801,0.1921771270148407,0.014227969506162822,0.1855182323118532,0.1988360217178282,0.5677863783288977,0.03472133489464219,0.5515362933880744,0.5840364632697209,0.8991383478695596,0.01774594320986588,0.8908329907918326,0.9074437049472865,0.7788620099320738,0.03727907948132351,0.7614148636767412,0.7963091561874064,0.11091874829830942,0.013076546715751586,0.10479873604911459,0.11703876054750424,0.34977369034274314,0.03241028589781621,0.3346052096263768,0.3649421710591095,0.8987863965367204,0.017830594280250883,0.8904414215385344,0.9071313715349064,0.7897553412780932,0.03800148799413178,0.771970097431446,0.8075405851247405,0.11112514996173357,0.013102850946428676,0.10499282695363207,0.11725747296983507,0.35064388127922963,0.0325145638992127,0.3354265969559371,0.3658611656025222,0.5033376538656619,0.010105482330487152,0.4986081425511719,0.5080671651801518,0.5010288521343162,0.02259452934163912,0.49045428689615156,0.5116034173724809,28.1,0.9679060415469872,27.647006028495134,28.55299397150487,12000.0,0.0,12000.0,12000.0,6000.0,0.0,6000.0,6000.0,3467.75,164.35868189964737,3390.827769050776,3544.672230949224,1734.05,89.12526666380717,1692.3380912253213,1775.7619087746787,0.2889791666666667,0.013696556824970622,0.28256898075423137,0.295389352579102,0.28900833333333326,0.014854211110634515,0.28205634853755346,0.29596031812911305,9.577994967807353e-06,0.0007454603422698403,-0.0003393081846292021,0.0003584641745648168,0.00042545560100021686,0.0005877459185722478,0.00015038204379389588,0.0007005291582065378,0.39544874267105856
core,2.5,0.5,0.0,20,0.5,0.0,0.5,0.5,0.2895416666666667,0.013823434949431683,0.2830720999641241,0.2960112333692093,0.20555013736138492,0.0058092674020803975,0.20283131652646566,0.20826895819630417,0.6013585194814686,0.012396233474263524,0.5955569036301683,0.6071601353327688,0.6361751318532683,0.05954880928524273,0.6083054312226225,0.6640448324839142,0.3854147446463659,0.051329431638189475,0.36139183116634677,0.409437658126385,0.19298180834710085,0.013509939123109506,0.1866589622076295,0.1993046544865722,0.5698229648579319,0.03289249288644952,0.5544288043240089,0.585217125391855,0.8953373673656106,0.018152273995668097,0.8868418416263563,0.903832893104865,0.7719029294407747,0.03729001950818253,0.7544506630952654,0.7893551957862839,0.1132162850754519,0.013016785948511632,0.10712424172626407,0.11930832842463972,0.3559341489443686,0.03207668982171918,0.3409217959975408,0.3709465018911964,0.8996292008393896,0.017120857427654863,0.8916163929129857,0.9076420087657935,0.7940456131690101,0.03582743220991592,0.7772778587497364,0.8108133675882838,0.11133076523770465,0.012623605882086173,0.10542273582392107,0.11723879465148822,0.3512093332949167,0.031336943726467364,0.3365431921777597,0.36587547441207374,0.5845161747484844,0.009014953785685542,0.5802970465035737,0.588735302993395,0.5796239399704968,0.01639219327934125,0.5719521573629452,0.5872957225780483,28.0,1.2565617248750864,27.411911010202594,28.588088989797406,12000.0,0.0,12000.0,12000.0,6000.0,0.0,6000.0,6000.0,3480.45,168.9912719639686,3401.3596501616357,3559.540349838364,1737.25,82.94060969659016,1698.432599784744,1776.067400215256,0.2900375,0.014082605996997389,0.28344663751346966,0.29662836248653035,0.2895416666666667,0.013823434949431683,0.2830720999641241,0.2960112333692093,0.016083792353899673,0.0043960234038102845,0.014026390069957328,0.018141194637842018,0.00798536718687182,0.0026674875405761768,0.00673694458893653,0.00923378978480711,0.3151130260909052
core,2.5,0.5,0.7,20,0.5,0.0,0.5,0.5,0.2912416666666667,0.01404009244650592,0.2846707011342344,0.2978126321990989,0.20624532362119133,0.005861244488929657,0.20350217676082288,0.20898847048155977,0.6028363431546152,0.012496684292493218,0.5969877148732469,0.6086849714359835,0.6361334890640395,0.0593681040870715,0.6083483610694528,0.6639186170586263,0.38687800549583057,0.05039842277747035,0.3632908175751326,0.41046519341652854,0.19366056976065135,0.013612590033559208,0.1872896815162574,0.2000314580050453,0.5712227435795991,0.03311431244092138,0.5557247682985575,0.5867207188606407,0.8944323500387149,0.018167635153943845,0.8859296350560882,0.9029350650213416,0.771240130230488,0.03752021836656576,0.7536801275029139,0.7888001329580621,0.11399075373546855,0.012813861006949439,0.10799368218235375,0.11998782528858334,0.3580087813983324,0.03175419466324021,0.34314736083167346,0.3728702019649914,0.901165083976735,0.017360223859895302,0.8930402491116292,0.9092899188418408,0.7989138638946132,0.03604263043591153,0.7820453936053375,0.8157823341838888,0.11079053044320741,0.01267642023944804,0.10485778314931268,0.11672327773710214,0.34965652131046565,0.03165654255459848,0.3348408033374683,0.364472239283463,0.6111449242104242,0.00903529545815206,0.6069162757697486,0.6153735726510998,0.6036813132502139,0.023396852638097213,0.5927312491507005,0.6146313773497273,28.1,1.0711528467275955,27.59868503625378,28.601314963746223,12000.0,0.0,12000.0,12000.0,6000.0,0.0,6000.0,6000.0,3498.9,162.90161706412022,3422.6596963848906,3575.1403036151096,1747.45,84.24055467903555,1708.0242068054065,1786.8757931945936,0.29157500000000003,0.013575134755343343,0.2852216413654076,0.29792835863459244,0.2912416666666667,0.01404009244650592,0.2846707011342344,0.2978126321990989,0.024810460050894136,0.004692245739869546,0.02261442144617269,0.02700649865561558,0.00573806567402749,0.0021051543504462694,0.004752823110281067,0.006723308237773912,0.2900201597663108
core,2.5,1.0,0.0,20,0.5,0.0,0.5,0.5,0.2935666666666666,0.012373972873671667,0.28777546909713897,0.2993578642361942,0.20725765177211336,0.005135326074612829,0.2048542451875307,0.20966105835669602,0.6050059335184834,0.010937800927920401,0.5998868851096635,0.6101249819273034,0.6330847556328802,0.05744660027332317,0.6061989191051185,0.659970592160642,0.3872190009426514,0.050481428415606544,0.3635929651874916,0.41084503669781114,0.19499618128037902,0.012642322238492818,0.18907939234216145,0.20091297021859658,0.5745453054449341,0.030631923097126798,0.5602091241391317,0.5888814867507365,0.8877950942616936,0.01851607420854874,0.8791293047817524,0.8964608837416347,0.7594646377414465,0.03785316316817452,0.7417488120501768,0.7771804634327161,0.11827736050262776,0.012682289214835255,0.11234186644370088,0.12421285456155463,0.36978010554311325,0.031021729042379268,0.35526148943922453,0.38429872164700196,0.9034103039079779,0.015338416801294793,0.8962317038732986,0.9105889039426572,0.8048424399488783,0.030724233813334837,0.7904630558980236,0.819221823999733,0.11025106264649098,0.011336663214219406,0.10494534094150555,0.11555678435147641,0.34805717163348865,0.028472647695075144,0.33473156232327456,0.36138278094370274,0.6702485308971303,0.008661286432596973,0.6661949240685455,0.6743021377257151,0.6669282555498487,0.014312301766954805,0.6602298921338846,0.6736266189658128,28.1,1.2096106376585989,27.53388479541699,28.66611520458301,12000.0,0.0,12000.0,12000.0,6000.0,0.0,6000.0,6000.0,3530.55,163.20522276214726,3454.1676045443432,3606.932395455657,1761.4,74.24383724203008,1726.6528145828343,1796.147185417166,0.2942125,0.013600435230178938,0.2878473003786952,0.30057769962130476,0.2935666666666666,0.012373972873671667,0.28777546909713897,0.2993578642361942,0.05813026337715299,0.012124999495597139,0.05245558893537927,0.06380493781892671,0.0293020469231093,0.00709410086062208,0.025981905519742214,0.032622188326476384,0.23316177301084762
core,2.5,1.0,0.7,20,0.5,0.0,0.5,0.5,0.29603333333333337,0.010182056226806445,0.2912679843322103,0.30079868233445645,0.208325974012802,0.004174245244036952,0.20637236710266288,0.21027958092294113,0.60729305922022,0.008873852100927726,0.6031399685965462,0.6114461498438939,0.6303692279501532,0.0557539918546475,0.6042755565467592,0.6564628993535471,0.3877501248892475,0.049127014207627544,0.3647579744956817,0.41074227528281326,0.19648212162683373,0.01183273329947564,0.19094423197535443,0.20202001127831304,0.5780247901964934,0.02862272180101701,0.564628944042668,0.5914206363503189,0.8815455144487444,0.019058461372603853,0.8726258799621682,0.8904651489353206,0.7500726520735541,0.03940805190567547,0.731629116052754,0.7685161880943542,0.12201204941296828,0.01270494981236633,0.11606594986793878,0.12795814895799779,0.38037129418237575,0.03069098231067031,0.36600747231380315,0.39473511605094835,0.9053868853080799,0.014361308635419756,0.8986655859716606,0.9121081846444992,0.8118334182134317,0.029567521081482764,0.797995392385173,0.8256714440416903,0.10957917517336838,0.010841472250781211,0.10450520997320098,0.11465314037353577,0.3460188033333428,0.027608228752034353,0.3330977545416541,0.3589398521250315,0.7084321421245291,0.010954357834556715,0.7033053448448776,0.7135589394041806,0.7071322178993108,0.01840182149238114,0.6985199003365087,0.7157445354621129,28.4,1.0954451150103324,27.887315904732837,28.91268409526716,12000.0,0.0,12000.0,12000.0,6000.0,0.0,6000.0,6000.0,3566.55,148.40927584856257,3497.092320856525,3636.0076791434753,1776.2,61.09233736083868,1747.6079059932617,1804.7920940067384,0.2972125,0.012367439654046877,0.29142436007137706,0.3030006399286229,0.29603333333333337,0.010182056226806445,0.2912679843322103,0.30079868233445645,0.08997692618930773,0.01777930846015103,0.0816559536937735,0.09829789868484197,0.019410901715008096,0.0044739270641189965,0.01731703939572843,0.021504764034287763,0.19695474318355077
core,2.5,1.5,0.0,20,0.5,0.0,0.5,0.5,0.2981083333333333,0.011397300773090105,0.2927742323772263,0.30344243428944034,0.20914961726323766,0.0045941601802864575,0.20699948411346286,0.21129975041301247,0.6090374547932316,0.009744121983432582,0.6044770653270721,0.613597844259391,0.6272390807146488,0.05338052614677458,0.6022562254556831,0.6522219359736146,0.38720464552952966,0.04540984752871311,0.3659521826927599,0.4084571083662994,0.19773864020823612,0.011476876569844066,0.19236729663284585,0.20310998378362638,0.5809743997481337,0.027640022414871623,0.5680384710642042,0.5939103284320632,0.8745304671314831,0.019465523112143484,0.8654203218865,0.8836406123764662,0.73831927818395,0.03868285797531721,0.7202151433700059,0.7564234129978942,0.12599725708109535,0.012394893893731123,0.1201962681727829,0.13179824598940781,0.39150460021320904,0.029864032262161316,0.3775278028807283,0.4054813975456898,0.9069605607508026,0.012899495294038114,0.9009234111176467,0.9129977103839584,0.8156317747856022,0.024710242187916495,0.804067025455532,0.8271965241156725,0.10903973711693324,0.009876502148930807,0.10441739182619633,0.11366208240767015,0.34476579660372453,0.024973923230785733,0.3330776407468917,0.35645395246055733,0.7371761422133535,0.009041970578471194,0.7329443697202039,0.741407914706503,0.7411396353283608,0.01012379941034369,0.7364015513566144,0.7458777193001072,28.65,0.9333020044867296,28.21320121635962,29.086798783640376,12000.0,0.0,12000.0,12000.0,6000.0,0.0,6000.0,6000.0,3601.9,152.92960196735862,3530.326743111212,3673.473256888788,1788.65,68.38380463854074,1756.6453942633577,1820.6546057366425,0.30015833333333325,0.012744133497279882,0.2941938952592676,0.3061227714073989,0.2981083333333333,0.011397300773090105,0.2927742323772263,0.30344243428944034,0.11749064193071615,0.020971903222145965,0.10767548909270751,0.1273057947687248,0.05991407225627378,0.011803334716309047,0.05438994156524477,0.06543820294730279,0.16978441853744908
core,2.5,1.5,0.7,20,0.5,0.0,0.5,0.5,0.30319166666666664,0.00869332522736679,0.29912306522056525,0.307260268112768,0.21122164818102346,0.003432385251140474,0.20961524243510646,0.21282805392694046,0.6134375544749792,0.0072607947873560875,0.6100393979124379,0.6168357110375204,0.6226270838772885,0.05248986993636359,0.5980610685559625,0.6471930991986145,0.38894190444234467,0.04512132898824626,0.36782447243903266,0.4100593364456567,0.20038013663791596,0.010519792656424687,0.19545672212215873,0.20530355115367319,0.5871336027187889,0.025120723492988415,0.575376742224379,0.5988904632131988,0.8614801101686995,0.01904666778949324,0.8525659952489224,0.8703942250884766,0.7184945611073024,0.03801739806649565,0.7007018711175816,0.7362872510970231,0.1336099372540283,0.011714022340202872,0.12812760604168857,0.13909226846636805,0.4120868102459232,0.027530659753451585,0.39920206486306276,0.42497155562878364,0.9112790270121296,0.011280016911229429,0.9059998165930139,0.9165582374312453,0.828094783027869,0.02242592911077289,0.8175991251266754,0.8385904409290625,0.10744360859535498,0.008695186436831889,0.10337413607641058,0.11151308111429939,0.3393891603641717,0.022958073792872832,0.32864445108545565,0.3501338696428878,0.7825023526123956,0.00987210600866792,0.7778820647786344,0.7871226404461569,0.7858878609938393,0.016456744489532653,0.7781858674899664,0.7935898544977122,29.1,0.7880689256524122,28.731172389542802,29.4688276104572,12000.0,0.0,12000.0,12000.0,6000.0,0.0,6000.0,6000.0,3652.7,132.81530507873669,3590.540523830094,3714.8594761699055,1819.15,52.159951364200765,1794.7383913233919,1843.5616086766083,0.30439166666666667,0.011067942089894723,0.29921171031917454,0.3095716230141588,0.30319166666666664,0.00869332522736679,0.29912306522056525,0.307260268112768,0.1780006506113276,0.025160429959484552,0.16622520691856948,0.18977609430408574,0.04175886742268527,0.0086187753159584,0.03772515640912034,0.045792578436250196,0.12877667439973395
