model_variant,score,stride,offset,n_obs,positives,prevalence,f1,balanced_accuracy,roc_auc,pr_auc,brier_score,log_loss,prediction_positive_rate
corrected_asset_conditioned,within_asset_centred,60,19,352,72,0.20454545454545456,0.28662420382165604,0.46071428571428574,0.43621031746031746,0.17751731300360557,,,0.6875
corrected_asset_conditioned,within_asset_centred,60,20,352,76,0.2159090909090909,0.27564102564102566,0.43325705568268497,0.4054633867276888,0.18233318951685,,,0.6704545454545454
corrected_asset_conditioned,within_asset_centred,60,21,352,73,0.20738636363636365,0.28662420382165604,0.45696469779545346,0.42838906073550354,0.1811625095325925,,,0.6846590909090909
corrected_asset_conditioned,within_asset_centred,60,22,352,70,0.19886363636363635,0.2903225806451613,0.4756838905775076,0.44916413373860176,0.17762854215576343,,,0.6818181818181818
corrected_asset_conditioned,within_asset_centred,60,23,352,72,0.20454545454545456,0.29042904290429045,0.4716269841269841,0.45171130952380956,0.18277547661780597,,,0.65625
corrected_asset_conditioned,within_asset_centred,60,24,352,79,0.22443181818181818,0.29042904290429045,0.44881068298789817,0.4046228033569806,0.1883308193201528,,,0.6363636363636364
corrected_asset_conditioned,within_asset_centred,60,25,352,62,0.17613636363636365,0.17064846416382254,0.346440489432703,0.30764738598442715,0.13002586109954076,,,0.65625
corrected_asset_conditioned,within_asset_centred,60,26,352,64,0.18181818181818182,0.16891891891891891,0.3359375,0.2885470920138889,0.133919621877312,,,0.6590909090909091
corrected_asset_conditioned,within_asset_centred,60,27,352,68,0.19318181818181818,0.21782178217821782,0.387013256006628,0.3096261391880696,0.1379705332352022,,,0.6676136363636364
corrected_asset_conditioned,within_asset_centred,60,28,352,60,0.17045454545454544,0.24749163879598662,0.46244292237442924,0.4274828767123288,0.14769350949553745,,,0.6789772727272727
corrected_asset_conditioned,within_asset_centred,60,29,352,64,0.18181818181818182,0.24104234527687296,0.4314236111111111,0.3914116753472222,0.14682108604212352,,,0.6903409090909091
corrected_asset_conditioned,within_asset_centred,60,30,352,46,0.13068181818181818,0.21262458471760798,0.48344700198920143,0.46124609263995453,0.12357563194149924,,,0.7244318181818182
corrected_asset_conditioned,within_asset_centred,60,31,352,63,0.17897727272727273,0.27522935779816515,0.47825012357884333,0.47819519964848684,0.20142091035624768,,,0.75
corrected_asset_conditioned,within_asset_centred,60,32,352,73,0.20738636363636365,0.27218934911242604,0.42259537487111504,0.39983797319192815,0.19917371227149888,,,0.7528409090909091
corrected_asset_conditioned,within_asset_centred,60,33,352,66,0.1875,0.24550898203592814,0.4137529137529138,0.39171434625980084,0.17758140625821286,,,0.7613636363636364
corrected_asset_conditioned,within_asset_centred,60,34,352,70,0.19886363636363635,0.25287356321839083,0.3993920972644377,0.3739868287740628,0.18529917347407573,,,0.7897727272727273
corrected_asset_conditioned,within_asset_centred,60,35,352,58,0.16477272727272727,0.27089337175792505,0.4936077879427633,0.47105911330049266,0.1850662821198102,,,0.8210227272727273
corrected_asset_conditioned,within_asset_centred,60,36,352,55,0.15625,0.22285714285714286,0.4235690235690236,0.35907560453014997,0.12358948695327798,,,0.8380681818181818
corrected_asset_conditioned,within_asset_centred,60,37,340,46,0.13529411764705881,0.19076923076923077,0.41518781425613727,0.3916001183081928,0.13862717808023142,,,0.8205882352941176
corrected_asset_conditioned,within_asset_centred,60,38,340,25,0.07352941176470588,0.07947019867549669,0.31936507936507935,0.3400634920634921,0.06440965583974124,,,0.8147058823529412
corrected_asset_conditioned,within_asset_centred,60,39,340,29,0.08529411764705883,0.07741935483870968,0.27442066747976496,0.23500388069630784,0.055922398069897516,,,0.8264705882352941
corrected_asset_conditioned,within_asset_centred,60,40,340,37,0.10882352941176471,0.1165644171779141,0.3112122023013112,0.2746855766657747,0.07927816283385886,,,0.85
corrected_asset_conditioned,within_asset_centred,60,41,340,30,0.08823529411764706,0.11728395061728394,0.37311827956989246,0.26526881720430107,0.05788745919924976,,,0.8647058823529412
corrected_asset_conditioned,within_asset_centred,60,42,340,31,0.09117647058823529,0.13580246913580246,0.41632738281657794,0.3345338761874934,0.07659992052364148,,,0.861764705882353
corrected_asset_conditioned,within_asset_centred,60,43,340,39,0.11470588235294117,0.16314199395770393,0.4059545106056734,0.3405741545276429,0.09720941032379914,,,0.8588235294117647
corrected_asset_conditioned,within_asset_centred,60,44,340,37,0.10882352941176471,0.12844036697247707,0.3398893943448399,0.2696012844527696,0.08593969964211377,,,0.8529411764705882
corrected_asset_conditioned,within_asset_centred,60,45,340,28,0.08235294117647059,0.09433962264150944,0.32715201465201466,0.2256753663003663,0.052376802033179966,,,0.8529411764705882
corrected_asset_conditioned,within_asset_centred,60,46,340,30,0.08823529411764706,0.10526315789473684,0.33817204301075265,0.23215053763440863,0.05628560979363899,,,0.861764705882353
corrected_asset_conditioned,within_asset_centred,60,47,340,33,0.09705882352941177,0.1276595744680851,0.3702990820254664,0.356924291777712,0.1066532018149366,,,0.8705882352941177
corrected_asset_conditioned,within_asset_centred,60,48,340,34,0.1,0.11411411411411411,0.32189542483660133,0.2844098423683199,0.0704609380246616,,,0.8794117647058823
corrected_asset_conditioned,within_asset_centred,60,49,340,33,0.09705882352941177,0.09146341463414634,0.27124666864080543,0.25259105715131774,0.07201575720765158,,,0.8676470588235294
corrected_asset_conditioned,within_asset_centred,60,50,340,24,0.07058823529411765,0.07119741100323625,0.2956223628691983,0.28349156118143465,0.050546775358028734,,,0.8382352941176471
corrected_asset_conditioned,within_asset_centred,60,51,340,24,0.07058823529411765,0.09032258064516129,0.36128691983122363,0.33168512658227844,0.055660065824915714,,,0.8411764705882353
corrected_asset_conditioned,within_asset_centred,60,52,340,23,0.06764705882352941,0.10457516339869281,0.4266904402688246,0.36551913317789053,0.05411391986149605,,,0.8323529411764706
corrected_asset_conditioned,within_asset_centred,60,53,340,24,0.07058823529411765,0.0967741935483871,0.3837025316455696,0.26397679324894513,0.04855041197329871,,,0.8411764705882353
corrected_asset_conditioned,within_asset_centred,60,54,340,14,0.041176470588235294,0.07792207792207792,0.49605609114811566,0.4848816827344435,0.04577043834435458,,,0.8647058823529412
corrected_asset_conditioned,within_asset_centred,60,55,340,42,0.12352941176470589,0.1834319526627219,0.4244167465643976,0.43396452540747843,0.11795556809709033,,,0.8705882352941177
corrected_asset_conditioned,within_asset_centred,60,56,340,36,0.10588235294117647,0.15384615384615385,0.4130116959064327,0.39163011695906436,0.08632388987371983,,,0.85
corrected_asset_conditioned,within_asset_centred,60,57,340,37,0.10882352941176471,0.18902439024390244,0.48987601462848984,0.42908750334492907,0.09314954088387672,,,0.8558823529411764
corrected_asset_conditioned,within_asset_centred,60,58,340,49,0.14411764705882352,0.23423423423423423,0.4769969843607546,0.47598008275475134,0.16550650558819338,,,0.8352941176470589
corrected_asset_conditioned,within_asset_centred,60,59,340,52,0.15294117647058825,0.28823529411764703,0.5562232905982906,0.5720819978632479,0.22523227367513707,,,0.8470588235294118
corrected_asset_conditioned,asset_prior_residual,10,0,2155,342,0.15870069605568446,0.24054982817869416,0.4971606945291156,0.45648951851959374,0.13731271750916493,,,0.5164733178654293
corrected_asset_conditioned,asset_prior_residual,10,1,2155,354,0.1642691415313225,0.24473147518694766,0.49410402883520455,0.45704834414026096,0.14166451616401632,,,0.5183294663573086
corrected_asset_conditioned,asset_prior_residual,10,2,2155,337,0.15638051044083526,0.22696011004126548,0.48298093904345923,0.4416427547799291,0.1303053368146618,,,0.5183294663573086
corrected_asset_conditioned,asset_prior_residual,10,3,2155,352,0.16334106728538283,0.2329700272479564,0.4808344993193163,0.43558951621035646,0.13507950297832416,,,0.5178654292343388
corrected_asset_conditioned,asset_prior_residual,10,4,2155,343,0.1591647331786543,0.21544715447154472,0.46301462874648436,0.42047509637724534,0.1281911656541745,,,0.525754060324826
corrected_asset_conditioned,asset_prior_residual,10,5,2155,356,0.16519721577726218,0.2274562584118439,0.47026672121215907,0.42487321295851005,0.13384495286049253,,,0.5243619489559165
corrected_asset_conditioned,asset_prior_residual,10,6,2155,358,0.16612529002320187,0.23010033444816053,0.4717204030305009,0.4160891989442367,0.13286941700143995,,,0.5276102088167053
corrected_asset_conditioned,asset_prior_residual,10,7,2143,368,0.17172188520765283,0.24214046822742474,0.47944503980404163,0.42462951622780154,0.13934537052081816,,,0.5258982734484368
corrected_asset_conditioned,asset_prior_residual,10,8,2143,325,0.15165655622958468,0.23098201936376211,0.49454683929931453,0.43594313277481594,0.1255471136775494,,,0.5230984601026598
corrected_asset_conditioned,asset_prior_residual,10,9,2143,336,0.1567895473635091,0.23424657534246576,0.49076755079452916,0.43693753788178247,0.12984678995429552,,,0.5244983667755483
corrected_asset_conditioned,asset_prior_residual,60,0,419,74,0.1766109785202864,0.3154121863799283,0.563963963963964,0.5477869173521347,0.1865855658054027,,,0.4892601431980907
corrected_asset_conditioned,asset_prior_residual,60,1,419,74,0.1766109785202864,0.26480836236933797,0.5031335683509597,0.4783979631805718,0.15911779756243893,,,0.5083532219570406
corrected_asset_conditioned,asset_prior_residual,60,2,419,72,0.1718377088305489,0.2727272727272727,0.5186719500480307,0.468219660582773,0.1517097175156818,,,0.5107398568019093
corrected_asset_conditioned,asset_prior_residual,60,3,419,85,0.20286396181384247,0.29431438127090304,0.5043325114476929,0.46403663261711875,0.17655651979428777,,,0.5107398568019093
corrected_asset_conditioned,asset_prior_residual,60,4,419,76,0.18138424821002386,0.24573378839590443,0.47299370876170016,0.4289166794537364,0.14978295862233815,,,0.5178997613365155
corrected_asset_conditioned,asset_prior_residual,60,5,419,85,0.20286396181384247,0.28852459016393445,0.49535047551954914,0.46077844311377253,0.17598193960433267,,,0.5250596658711217
corrected_asset_conditioned,asset_prior_residual,60,6,419,89,0.21241050119331742,0.32894736842105265,0.5308988764044944,0.48282260810350697,0.191613985077755,,,0.513126491646778
corrected_asset_conditioned,asset_prior_residual,60,7,419,110,0.26252983293556087,0.36024844720496896,0.5144454251250368,0.47399235069137985,0.23457798378096523,,,0.5059665871121718
corrected_asset_conditioned,asset_prior_residual,60,8,419,84,0.20047732696897375,0.3367003367003367,0.5543354655294954,0.48633617626154946,0.1824593424851252,,,0.5083532219570406
corrected_asset_conditioned,asset_prior_residual,60,9,419,86,0.2052505966587112,0.3164983164983165,0.5270095677072422,0.4718031985473846,0.18150362287128213,,,0.5035799522673031
corrected_asset_conditioned,asset_prior_residual,60,10,352,85,0.24147727272727273,0.3464566929133858,0.5247411324080193,0.5200484688257325,0.2421123072600052,,,0.48011363636363635
corrected_asset_conditioned,asset_prior_residual,60,11,352,90,0.2556818181818182,0.35019455252918286,0.517175572519084,0.5314249363867685,0.26320128635139317,,,0.4744318181818182
corrected_asset_conditioned,asset_prior_residual,60,12,352,68,0.19318181818181818,0.30962343096234307,0.5361433305716652,0.5406483015741508,0.197138273624135,,,0.48579545454545453
corrected_asset_conditioned,asset_prior_residual,60,13,352,66,0.1875,0.3333333333333333,0.5687645687645688,0.5249523204068659,0.1859932360681818,,,0.4943181818181818
corrected_asset_conditioned,asset_prior_residual,60,14,352,67,0.1903409090909091,0.3179916317991632,0.5484943702539932,0.5185388845247447,0.18871678827815005,,,0.48863636363636365
corrected_asset_conditioned,asset_prior_residual,60,15,352,81,0.23011363636363635,0.32684824902723736,0.5120267869345361,0.47319028745843017,0.2058490780038099,,,0.5
corrected_asset_conditioned,asset_prior_residual,60,16,352,84,0.23863636363636365,0.311284046692607,0.4899609097370291,0.4471170931058991,0.20333648087230324,,,0.4914772727272727
corrected_asset_conditioned,asset_prior_residual,60,17,352,74,0.21022727272727273,0.272,0.47433404627649234,0.4262103830449154,0.17297735139773335,,,0.5
corrected_asset_conditioned,asset_prior_residual,60,18,352,73,0.20738636363636365,0.272,0.4766043108950754,0.4196248833897972,0.16931149100926302,,,0.5028409090909091
