study,cell,seed,split,score_type,calibration_method,threshold,n_obs,class_balance,prediction_positive_rate,prediction_unique_values,accuracy,balanced_accuracy,f1,roc_auc,pr_auc,brier_score,expected_calibration_error,n,log_loss,calibration_intercept,calibration_slope,true_negative,false_positive,false_negative,true_positive,degenerate_prediction,per_asset_macro_roc_auc,pair_weighted_within_asset_roc_auc,eligible_assets,comparable_pairs,equal_asset_roc_auc,per_asset_macro_pr_auc,within_asset_estimate,within_asset_ci_lower,within_asset_ci_upper,within_asset_valid_draw_fraction
within_objective,within_objective__transformer_encoder__bce_plus_within_asset_pairwise,42,validation,raw,none,0.5,20494.0,0.16746364789694546,0.4867278227773983,2.0,0.48155557724211967,0.45109835608458276,0.20750354292533751,0.43017348766967806,0.1623906864104178,0.26059413022850325,0.3319572399728377,20494.0,0.7163244340085435,-1.6808512262743762,-0.5342982021686762,8478.0,8584.0,2041.0,1391.0,False,0.6256578497731103,0.5854697243165259,75,662644,0.45563572963115156,0.21397546170169482,,,,
within_objective,within_objective__transformer_encoder__bce_plus_within_asset_pairwise,42,test,raw,none,0.5,21514.0,0.16133680394161942,0.8334572836292646,2.0,0.20981686343776146,0.38115248324878626,0.2056817119895337,0.36787352783938965,0.13633073832818396,0.3458303432879954,0.44470972167527995,21514.0,0.8987823406357063,-1.3315384991074029,-1.0883172850440213,2313.0,15730.0,1270.0,2201.0,False,0.5786501739450908,0.5574135152702101,74,703101,0.4008089872252575,0.17264236400061111,,,,
within_objective,within_objective__transformer_encoder__bce_plus_within_asset_pairwise,7,validation,raw,none,0.5,20494.0,0.16746364789694546,0.999804820923197,2.0,0.16756123743534693,0.49994222701847835,0.2868489256751108,0.5976136086981827,0.32798961515863456,0.43311050455956934,0.5435545430033804,20494.0,1.0872329930582108,-4.501645458003351,3.164009329172004,3.0,17059.0,1.0,3431.0,True,0.5447534644218947,0.570623894579895,75,662644,0.586660790814038,0.20340568674228393,,,,
within_objective,within_objective__transformer_encoder__bce_plus_within_asset_pairwise,7,test,raw,none,0.5,21514.0,0.16133680394161942,0.9969787115366738,2.0,0.15952403086362368,0.4928696138085443,0.27439807383627607,0.613404231541179,0.3029207314079583,0.44640794391333405,0.5592262429218371,21514.0,1.119048863084082,-2.2199972055577044,0.6052002751671854,13.0,18030.0,52.0,3419.0,True,0.6249109026963813,0.5483977408651104,74,703101,0.6170004767646475,0.19330007332590546,,,,
within_objective,within_objective__transformer_encoder__equal_asset_bce,ensemble,validation,raw,isotonic,0.17,20494.0,0.16746364789694546,0.9999512052307993,2.0,0.16751244266614618,0.5000293048880553,0.2868965517241379,0.6285301375157488,0.29054684945086806,0.1608866963254493,0.1650370516856433,20494.0,0.5071216622746005,0.19927143633850447,2.593583415203126,1.0,17061.0,0.0,3432.0,True,0.6013777925392433,0.5665877907292604,75,662644,0.6257973418234684,0.20127956557956841,,,,
within_objective,within_objective__transformer_encoder__equal_asset_bce,ensemble,validation,validation_calibrated,isotonic,0.17,20494.0,0.16746364789694546,0.18341953742558798,2.0,0.7625158582999902,0.5931842500093585,0.32318175497149215,0.6341296168177544,0.277944564542292,0.13186290775396314,2.9276863934358855e-10,20494.0,0.42937766338956307,-0.0014453597583997321,0.9990825005820253,14465.0,2597.0,2270.0,1162.0,False,0.5987628221610198,0.5686530022153675,75,662644,0.6310067431663224,0.1896088177218928,,,,
within_objective,within_objective__transformer_encoder__equal_asset_bce,ensemble,test,raw,isotonic,0.17,21514.0,0.16133680394161942,0.9966998233708283,2.0,0.16147624802454216,0.4961276043833505,0.27590912739824996,0.5334642252311466,0.21656127545840462,0.17789979857260502,0.20671310032401324,21514.0,0.5457624364001529,-1.7408322707240371,-0.16142744334939327,37.0,18006.0,34.0,3437.0,True,0.6237035748688659,0.569807182751838,74,703101,0.5484808678561464,0.19967245685694696,,,,
within_objective,within_objective__transformer_encoder__equal_asset_bce,ensemble,test,validation_calibrated,isotonic,0.17,21514.0,0.16133680394161942,0.6236869015524774,2.0,0.41447429580738127,0.4967679086930413,0.25412990704008526,0.5362290918300376,0.20877972313402937,0.14750374734350746,0.09910984780518557,21514.0,0.5090488907079852,-1.7188665867931208,-0.05341279334214809,6771.0,11272.0,1325.0,2146.0,False,0.6250489242463897,0.5678366266012991,74,703101,0.5507557116202232,0.19209492168435538,,,,
within_objective,within_objective__transformer_encoder__equal_asset_bce,123,validation,raw,none,0.5,20494.0,0.16746364789694546,0.026202791060798283,2.0,0.8402947204059725,0.5451606768568438,0.17535903250188964,0.7645762017941422,0.4343069822150887,0.16451079443135014,0.20135687764236335,20494.0,0.5158223622032244,0.36449040115434955,3.957731330112932,16873.0,189.0,3084.0,348.0,True,0.593489191090639,0.5654469066346334,75,662644,0.742036858612573,0.2031900094800085,,,,
within_objective,within_objective__transformer_encoder__equal_asset_bce,123,test,raw,none,0.5,21514.0,0.16133680394161942,0.012828855628892815,2.0,0.8398717114437111,0.5182877093459616,0.08059781158259942,0.698591306567446,0.3440006846761178,0.17428976676462068,0.21551108083170764,21514.0,0.5368342267485302,-0.194124536275815,3.1985067993494094,17918.0,125.0,3320.0,151.0,True,0.628356854228608,0.5516590077385752,74,703101,0.6941527962924763,0.22140779151704287,,,,
within_objective,within_objective__transformer_encoder__equal_asset_bce,42,validation,raw,none,0.5,20494.0,0.16746364789694546,0.0,1.0,0.8325363521030545,0.5,0.0,0.414144730011129,0.14875360928812104,0.15700307175735573,0.13118177175763973,20494.0,0.5054243150316304,-2.6552820739770193,-0.8373601365450232,17062.0,0.0,3432.0,0.0,True,0.5940616883386964,0.5492330723586119,75,662644,0.43902965338382627,0.21307115346570882,,,,
within_objective,within_objective__transformer_encoder__equal_asset_bce,42,test,raw,none,0.5,21514.0,0.16133680394161942,0.0009761085804592359,2.0,0.8387096774193549,0.5013074419853606,0.006300114547537228,0.3107589758088224,0.1292445677923008,0.1773509508764949,0.20034485879646205,21514.0,0.5555592325994355,-2.889661042384342,-1.3396007388851698,18033.0,10.0,3460.0,11.0,True,0.5084270725298186,0.5393848110015489,74,703101,0.34619521980379003,0.17258947002598787,,,,
within_objective,within_objective__transformer_encoder__equal_asset_bce,7,validation,raw,none,0.5,20494.0,0.16746364789694546,0.0019029959988289256,2.0,0.8336586317946716,0.5042818779118744,0.017862287525208874,0.6879347404051425,0.3667322098321117,0.17793058993589123,0.21277588377789863,20494.0,0.5452802491394221,0.3591021115300651,4.297739244837409,17054.0,8.0,3401.0,31.0,True,0.5482940831106939,0.5596534489107273,75,662644,0.6661994172760377,0.17706742220613989,,,,
within_objective,within_objective__transformer_encoder__equal_asset_bce,7,test,raw,none,0.5,21514.0,0.16133680394161942,0.0010690713024077345,2.0,0.8392674537510458,0.502454354815786,0.01030337721808815,0.6592571767438052,0.3544718222587034,0.19252914893633963,0.24546674809303382,21514.0,0.5762678994050193,-1.116545245520307,1.421192973941377,18038.0,5.0,3453.0,18.0,True,0.6439399625363995,0.5596436358361032,74,703101,0.6382800716723777,0.18965845614275004,,,,
within_objective,within_objective__transformer_encoder__pooled_bce,ensemble,validation,raw,isotonic,0.2,20494.0,0.16746364789694546,1.0,1.0,0.16746364789694546,0.5,0.28688456072891416,0.7395727197040055,0.4091604743139894,0.1727231624090301,0.21103559190702528,20494.0,0.5340683961875473,0.365879972185037,4.279521768327954,0.0,17062.0,0.0,3432.0,True,0.6126392623018049,0.5744789057170969,75,662644,0.7206131599458977,0.22282912860582907,,,,
within_objective,within_objective__transformer_encoder__pooled_bce,ensemble,validation,validation_calibrated,isotonic,0.2,20494.0,0.16746364789694546,0.2492436810773885,2.0,0.7770079047526105,0.6976708112931885,0.4648711943793911,0.7430885463245386,0.3947039626187789,0.11863936928554211,4.3915291700450066e-10,20494.0,0.3883798565046613,-0.0006258015976835529,0.9995226666302852,13939.0,3123.0,1447.0,1985.0,False,0.6145271595901292,0.5794770646078438,75,662644,0.7251559799016437,0.21245686771540923,,,,
within_objective,within_objective__transformer_encoder__pooled_bce,ensemble,test,raw,isotonic,0.2,21514.0,0.16133680394161942,0.9899135446685879,2.0,0.16519475690248211,0.4945053393927401,0.27487080103359174,0.6597038273417485,0.32511526814128333,0.18861499937449314,0.23989537697174484,21514.0,0.5676911471032772,-1.0029158288981577,1.6680651150615176,150.0,17893.0,67.0,3404.0,True,0.6141209586827142,0.5451762975731794,74,703101,0.6553019406819537,0.19668609220033728,,,,
within_objective,within_objective__transformer_encoder__pooled_bce,ensemble,test,validation_calibrated,isotonic,0.2,21514.0,0.16133680394161942,0.6041647299432927,2.0,0.47564376684949333,0.5853562745279599,0.31501609083733073,0.6522371179205322,0.28297626188377945,0.1492281811224865,0.1282528193430621,21514.0,0.5346132628296321,-1.5347099752761393,0.08506711497722409,7639.0,10404.0,877.0,2594.0,False,0.6084677657246558,0.5375479483033021,74,703101,0.6484615765250502,0.17602593873470723,,,,
within_objective,within_objective__transformer_encoder__pooled_bce,123,validation,raw,none,0.5,20494.0,0.16746364789694546,0.09241729286620474,2.0,0.8381965453303406,0.6203640384348976,0.37739391663537364,0.7658236063647211,0.4389214181862022,0.17374495028884368,0.2242935285371368,20494.0,0.535528203808983,-0.45104249307447963,3.244427593494595,16173.0,889.0,2427.0,1005.0,False,0.55880525384626,0.5489946336192586,75,662644,0.7384204365657719,0.18723902407027207,,,,
within_objective,within_objective__transformer_encoder__pooled_bce,123,test,raw,none,0.5,21514.0,0.16133680394161942,0.07027981779306498,2.0,0.8389420842242261,0.5884676675823542,0.304635761589404,0.7212725744174027,0.3571231743167209,0.1782285980498163,0.22969051648374272,21514.0,0.5447826997141764,-0.602793503916575,2.817406809198222,17290.0,753.0,2712.0,759.0,False,0.5874849662984968,0.5256648760277685,74,703101,0.7110956759033302,0.1946508086181393,,,,
within_objective,within_objective__transformer_encoder__pooled_bce,42,validation,raw,none,0.5,20494.0,0.16746364789694546,0.008929442763735727,2.0,0.833951400409876,0.5131864140626302,0.05864453665283541,0.6132542559031248,0.28853046360487633,0.17256149288792505,0.19212977045979215,20494.0,0.5328677452384833,-0.6755119638916881,1.6655020397777553,16985.0,77.0,3326.0,106.0,True,0.6340357249855566,0.5810465347909285,75,662644,0.6136104121615638,0.25689696965613334,,,,
within_objective,within_objective__transformer_encoder__pooled_bce,42,test,raw,none,0.5,21514.0,0.16133680394161942,0.014037371014223296,2.0,0.8347587617365436,0.5103531924033136,0.05777895573813941,0.5245128187244616,0.20403300822214052,0.2028101553956503,0.26002949875402576,21514.0,0.5985056096657706,-1.7290725776092628,-0.2029355561357073,17850.0,193.0,3362.0,109.0,True,0.5987235230395138,0.5409606870136723,74,703101,0.536298623536112,0.19986736812552136,,,,
within_objective,within_objective__transformer_encoder__pooled_bce,7,validation,raw,none,0.5,20494.0,0.16746364789694546,0.003171659998048209,2.0,0.8337562213330731,0.5059698462948374,0.02573634543894767,0.6985574890861493,0.3828489492761877,0.17593533349457083,0.20949364161624015,20494.0,0.5410333158548901,0.4517147501913499,4.384419452783456,17042.0,20.0,3387.0,45.0,True,0.540593262654755,0.5529620731493834,75,662644,0.6740088494050543,0.17532318480722095,,,,
within_objective,within_objective__transformer_encoder__pooled_bce,7,test,raw,none,0.5,21514.0,0.16133680394161942,0.00013944408292274798,2.0,0.8387096774193549,0.5002603898337996,0.0011514104778353484,0.661852795938535,0.35056120150784886,0.18851609880901088,0.2379689299732383,21514.0,0.5678872482981987,-1.1952668364656465,1.0933183395976827,18042.0,1.0,3469.0,2.0,True,0.6456023861559291,0.5532924857168457,74,703101,0.6411617586163596,0.1844732641919574,,,,
within_objective,within_objective__transformer_encoder__within_asset_pairwise,ensemble,validation,raw,platt,0.19,20494.0,0.16746364789694546,1.0,1.0,0.16746364789694546,0.5,0.28688456072891416,0.3609725646818309,0.15092088997777398,0.3142955227673837,0.4046135579534659,20494.0,0.8234390339607102,-0.9627088630248171,-2.4709810642388335,0.0,17062.0,0.0,3432.0,True,0.6256339471051422,0.5934196944362282,75,662644,0.3931624509901067,0.2363198391556859,,,,
within_objective,within_objective__transformer_encoder__within_asset_pairwise,ensemble,validation,validation_calibrated,platt,0.19,20494.0,0.16746364789694546,0.1864936078852347,2.0,0.7928174099736508,0.6511854886019697,0.4146677695064792,0.6390274353181692,0.3061954377458029,0.13195558161117277,0.04706146432685738,20494.0,0.42852728839453846,0.008942179585448908,1.005820628516314,14744.0,2318.0,1928.0,1504.0,False,0.37436605289485775,0.4065803055637718,75,662644,0.6068375490098421,0.1349998890445039,,,,
within_objective,within_objective__transformer_encoder__within_asset_pairwise,ensemble,test,raw,platt,0.19,21514.0,0.16133680394161942,0.9998605559170772,2.0,0.16119735985869665,0.4995678478824546,0.2776399007285245,0.31796242124814256,0.11992705644244071,0.33671464446333,0.4425616708051184,21514.0,0.8702460498641222,-0.7244746726784241,-2.616830802361008,0.0,18043.0,3.0,3468.0,True,0.618663179295659,0.5810544999935998,74,703101,0.35820106168980226,0.19145964780000313,,,,
within_objective,within_objective__transformer_encoder__within_asset_pairwise,ensemble,test,validation_calibrated,platt,0.19,21514.0,0.16133680394161942,0.10648879799200521,2.0,0.823091940132007,0.6044962885407092,0.33946546338077055,0.6820375787518574,0.34662279643714144,0.12657295669409874,0.027422198359847393,21514.0,0.4139319402748271,0.3102549354576731,1.0679103820888207,16730.0,1313.0,2493.0,978.0,False,0.3813368207043412,0.41894550000640024,74,703101,0.641798938310195,0.1367763475887454,,,,
within_objective,within_objective__transformer_encoder__within_asset_pairwise,123,validation,raw,none,0.5,20494.0,0.16746364789694546,0.9323216551185712,2.0,0.18215087342636868,0.4456249339103049,0.25635565020630907,0.3885500952374707,0.13849493465122426,0.3168695012560662,0.410732293058875,20494.0,0.8289771425549505,-1.013009946314886,-2.022171963464798,844.0,16218.0,543.0,2889.0,False,0.5810058208471511,0.5719820899306415,75,662644,0.41464843902647275,0.18973138651230906,,,,
within_objective,within_objective__transformer_encoder__within_asset_pairwise,123,test,raw,none,0.5,21514.0,0.16133680394161942,0.9617458399181928,2.0,0.16658919773170958,0.46183101787970804,0.25792566840493336,0.32136128499840155,0.11321590778122098,0.33974173759868265,0.4485355541026923,21514.0,0.8768057606065944,-0.6962770273561422,-2.5119459431012294,468.0,17575.0,355.0,3116.0,True,0.5139069482420667,0.5491259434988714,74,703101,0.3478590558532121,0.16927606539522172,,,,
within_objective,within_objective__transformer_encoder__within_asset_pairwise,42,validation,raw,none,0.5,20494.0,0.16746364789694546,0.8660095637747633,2.0,0.18093100419635016,0.3643554434273576,0.20745986779981115,0.323920572550569,0.13385927711950465,0.3173632421731095,0.4093713078262853,20494.0,0.8299635691008767,-1.105076425947237,-2.2777486262598887,1511.0,15551.0,1235.0,2197.0,False,0.6385567356441209,0.5864672433463519,75,662644,0.36131156128169495,0.2411256887020347,,,,
within_objective,within_objective__transformer_encoder__within_asset_pairwise,42,test,raw,none,0.5,21514.0,0.16133680394161942,0.9210746490657247,2.0,0.16431161104397138,0.40672447344928253,0.22793833469317645,0.2920609738383384,0.11234885040054021,0.3440370555918747,0.44666448872381614,21514.0,0.8861024408092012,-0.7687181255259958,-2.5817792892988223,881.0,17162.0,817.0,2654.0,False,0.5957126874748461,0.5778970588862766,74,703101,0.3334766666575279,0.18420397140844158,,,,
within_objective,within_objective__transformer_encoder__within_asset_pairwise,7,validation,raw,none,0.5,20494.0,0.16746364789694546,0.9321752708109691,2.0,0.17692983312188934,0.4360882592186074,0.25150869719559815,0.40395436504846305,0.18955264375269001,0.3098647175296991,0.40366888141078316,20494.0,0.8142690007681599,-1.0514733329800368,-2.082546466951077,792.0,16270.0,598.0,2834.0,False,0.6078606638487906,0.5983016521691888,75,662644,0.4258162005513255,0.23812036049804466,,,,
within_objective,within_objective__transformer_encoder__within_asset_pairwise,7,test,raw,none,0.5,21514.0,0.16133680394161942,0.9503579064795017,2.0,0.16849493353165382,0.45110060152247133,0.2520382991177823,0.40268818752117386,0.16182930182737543,0.3274975515852689,0.4340554794967258,21514.0,0.8510591488708626,-1.0137286000585861,-1.9126087964188025,611.0,17432.0,457.0,3014.0,True,0.7046831601496615,0.5941536137766836,74,703101,0.4396895436150784,0.2795967775417333,,,,
