study,cell,seed,split,score_type,calibration_method,threshold,n_obs,class_balance,prediction_positive_rate,prediction_unique_values,accuracy,balanced_accuracy,f1,roc_auc,pr_auc,brier_score,expected_calibration_error,n,log_loss,calibration_intercept,calibration_slope,true_negative,false_positive,false_negative,true_positive,degenerate_prediction,per_asset_macro_roc_auc,pair_weighted_within_asset_roc_auc,eligible_assets,comparable_pairs,equal_asset_roc_auc,per_asset_macro_pr_auc,within_asset_estimate,within_asset_ci_lower,within_asset_ci_upper,within_asset_valid_draw_fraction
static_dynamic,static_dynamic__mlp__asset_prior_dynamic_residual,123,validation,raw,none,0.5,20494.0,0.16746364789694546,0.04069483751341856,2.0,0.8357568068703035,0.5543063635461948,0.2109704641350211,0.8008015091812419,0.42697661385103797,0.11662095999193037,0.04498183032810711,20494.0,0.37912620184685003,0.14343239919126224,0.8247030125682503,16678.0,384.0,2982.0,450.0,True,0.5770390748897569,0.5603068917850309,75,662644,0.7873199714264874,0.20541840554016402,,,,
static_dynamic,static_dynamic__mlp__asset_prior_dynamic_residual,123,test,raw,none,0.5,21514.0,0.16133680394161942,0.08877939946081621,2.0,0.809472901366552,0.5571705100972575,0.23824567924177661,0.7505363359941717,0.2947975410458626,0.13909267906703904,0.06957521806715987,21514.0,0.44643994162736134,-0.7633156034266886,0.43896896371867794,16774.0,1269.0,2830.0,641.0,False,0.5133447614554568,0.5149587328136356,74,703101,0.7398197412902433,0.15906525451816636,,,,
static_dynamic,static_dynamic__mlp__asset_prior_dynamic_residual,42,validation,raw,none,0.5,20494.0,0.16746364789694546,0.0656777593441983,2.0,0.8379037767151362,0.5879501852424136,0.30473001255755544,0.8151458078708692,0.44370231516947295,0.11233612677161678,0.021934258637030406,20494.0,0.35922484370941143,0.00861727543473725,0.9122787343401491,16444.0,618.0,2704.0,728.0,False,0.5902573999129374,0.5549842751160502,75,662644,0.8046665074462881,0.20417802219943496,,,,
static_dynamic,static_dynamic__mlp__asset_prior_dynamic_residual,42,test,raw,none,0.5,21514.0,0.16133680394161942,0.1460444361810914,2.0,0.817281770010226,0.643263444749844,0.4055647966127325,0.7904662527669862,0.383459513362877,0.12414965001229576,0.07114651665199348,21514.0,0.39162744090747265,-0.7128766842732823,0.8182836407016666,16242.0,1801.0,2130.0,1341.0,False,0.5864257024231219,0.5354949004481575,74,703101,0.7859013867713377,0.1966455740160952,,,,
static_dynamic,static_dynamic__mlp__asset_prior_dynamic_residual,7,validation,raw,none,0.5,20494.0,0.16746364789694546,0.03400995413291695,2.0,0.833951400409876,0.543096782774136,0.17582949866795836,0.8030924990689379,0.42692917420356363,0.1153967140026011,0.03731275178961378,20494.0,0.37080089375732744,0.232470314959288,0.9435306271407385,16728.0,334.0,3069.0,363.0,True,0.5513511191777674,0.5354624806079886,75,662644,0.7893468350776744,0.18482279768481769,,,,
static_dynamic,static_dynamic__mlp__asset_prior_dynamic_residual,7,test,raw,none,0.5,21514.0,0.16133680394161942,0.06842056335409501,2.0,0.8174676954541229,0.5464637974780724,0.20554319239328342,0.7785833988279831,0.33710398459008734,0.12201150155005834,0.02629838135285806,21514.0,0.3860834897118947,-0.4269283069152763,0.730299466704758,17079.0,964.0,2963.0,508.0,False,0.5135278571678947,0.5093578305250597,74,703101,0.7710221482279825,0.1663093690623832,,,,
static_dynamic,static_dynamic__mlp__family_prior_dynamic_residual,ensemble,validation,raw,isotonic,0.24,20494.0,0.16746364789694546,0.2507563189226115,2.0,0.7879867278227773,0.719161404082574,0.49305798623264496,0.7886113332316884,0.3994170946541733,0.11774534026543308,0.02720684964856391,20494.0,0.3762501419360457,-0.13567374401506435,0.8831172654823576,14036.0,3026.0,1319.0,2113.0,False,0.5795815478542382,0.5588234406408268,75,662644,0.7736763818674897,0.20455281956121987,0.5588234406408268,0.4860949829154304,0.6290199585227277,1.0
static_dynamic,static_dynamic__mlp__family_prior_dynamic_residual,ensemble,validation,validation_calibrated,isotonic,0.24,20494.0,0.16746364789694546,0.2854006050551381,2.0,0.7750073192153801,0.7372032760542313,0.5031785367956039,0.7909389798456146,0.39519613558955025,0.11505163333555771,9.222211380110061e-09,20494.0,0.3684316478650944,-0.0006805325831263368,0.9994446717095208,13548.0,3514.0,1097.0,2335.0,False,0.587556224387195,0.56517979488232,75,662644,0.7762732388976862,0.20040726399782074,,,,
static_dynamic,static_dynamic__mlp__family_prior_dynamic_residual,ensemble,test,raw,isotonic,0.24,21514.0,0.16133680394161942,0.3890954727154411,2.0,0.6805800873849587,0.694855656530233,0.419692619489951,0.7420024394172295,0.29717239915793575,0.14044022924101215,0.078606150250537,21514.0,0.43275161635718956,-0.906698724691194,0.6232308006797406,12157.0,5886.0,986.0,2485.0,False,0.5532721438849011,0.525359798947804,74,703101,0.7358803723395672,0.17191994338431152,0.525359798947804,0.4437059202239047,0.6020333750207533,1.0
static_dynamic,static_dynamic__mlp__family_prior_dynamic_residual,ensemble,test,validation_calibrated,isotonic,0.24,21514.0,0.16133680394161942,0.42344519847541134,2.0,0.6593381054197267,0.6985952824723127,0.41745489229790955,0.7397384490103694,0.2937617513058278,0.13041969867068787,0.06475962984317687,21514.0,0.4302753663866973,-0.8437179081004106,0.6134944682017727,11559.0,6484.0,845.0,2626.0,False,0.5485135448612771,0.5237810783941426,74,703101,0.7332046186155629,0.16721874613030835,,,,
